real_estate_price,station_name,station_location,station_distance,estate_lon,estate_lat
13959.0,三眼桥,"(114.275743, 30.610324)",0.005336346690383147,114.280979,30.611354
13961.0,华中科技大学,"(114.414237, 30.50741)",0.00497070816716002,114.41269083794,30.512134121354
13962.0,大花岭,"(114.320107, 30.412329)",0.011277133057659552,114.330466,30.407872
13968.0,十里铺,"(114.219444, 30.55932)",0.006151881988460221,114.213808,30.556854
13968.0,太平洋,"(114.240741, 30.574025)",0.006393185608187736,114.24175042162,30.58033799376
13979.0,五环体育中心,"(114.136902, 30.634026)",0.0062721780485752695,114.13867423009,30.628009404785
13979.0,五环体育中心,"(114.136902, 30.634026)",0.00725607869357229,114.14071901566,30.627855013899
13979.0,藏龙东街,"(114.429655, 30.437026)",0.03341750454477237,114.416996,30.406099
13981.0,常码头,"(114.23479, 30.604632)",0.014169521128110096,114.22145,30.599855
13981.0,青宜居,"(114.41955, 30.642611)",0.01114808620346713,114.429835,30.646912
13987.0,马池,"(114.225407, 30.655554)",0.02417618921584149,114.217565,30.678423
13993.0,青年路,"(114.264757, 30.585762)",0.008274038675285741,114.256717,30.583808
13998.0,首义路,"(114.308531, 30.533612)",0.0021467801470972194,114.31051,30.53278
14002.0,东风公司,"(114.166088, 30.500107)",0.004527495775812021,114.166155,30.504634
14002.0,徐州新村,"(114.322936, 30.631171)",0.0057320445248514465,114.32504909026,30.636499337826
14008.0,集贤,"(114.112285, 30.550087)",0.030650339312967605,114.116003,30.519663
14016.0,螃蟹岬,"(114.317476, 30.553333)",0.0029486900481398505,114.315258,30.555276
14017.0,七里庙,"(114.231208, 30.556688)",0.006696007243129222,114.23368,30.562911
14018.0,建港,"(114.259685, 30.526609)",0.004638312576681638,114.25536375327,30.528294458471
14023.0,园博园,"(114.225873, 30.618327)",0.00754321597762338,114.22075765531,30.61278323269
14024.0,青年路,"(114.264757, 30.585762)",0.006679271965290044,114.25918032165,30.582085951501
14037.0,循礼门,"(114.285992, 30.585234)",0.0026559368801641644,114.28384326538,30.583672929776
14039.0,五环体育中心,"(114.136902, 30.634026)",0.004308871894126115,114.138411,30.62999
14039.0,双墩,"(114.232026, 30.58666)",0.007319391368138519,114.235905,30.592867
14043.0,五里墩,"(114.241105, 30.553977)",0.009160667279188081,114.24049,30.563117
14043.0,罗家庄,"(114.303976, 30.623628)",0.005421631580992005,114.298556,30.623495
14046.0,三角路,"(114.325308, 30.58134)",0.003590365580270009,114.328866,30.581821
14048.0,古田二路,"(114.196667, 30.597536)",0.002680406872102342,114.194197,30.596495
14051.0,广埠屯,"(114.364207, 30.522437)",0.0053188292884796,114.362028,30.517585
14052.0,王家湾,"(114.210348, 30.562121)",0.008997075302565298,114.212258,30.570913
14058.0,文治街,"(114.344226, 30.49999)",0.008336484523280134,114.35071160177,30.494752257749
14061.0,苗栗路,"(114.289952, 30.598804)",0.003270535124413968,114.287224,30.600608
14067.0,小洪山,"(114.352367, 30.53561)",0.0039372285938203844,114.356279,30.535165
14068.0,中南路,"(114.332959, 30.537528)",0.004301796950115341,114.33239,30.541792
14070.0,钟家村,"(114.266158, 30.549283)",0.010109757514398523,114.275987,30.551649
14074.0,马鹦路,"(114.266799, 30.537882)",0.0038688868650662888,114.26649156423,30.534025347459
14075.0,首义路,"(114.308531, 30.533612)",0.007493283659383438,114.309389,30.541056
14076.0,梅苑小区,"(114.326149, 30.530916)",0.004682465269492455,114.327794,30.526532
14083.0,王家湾,"(114.210348, 30.562121)",0.008432935669145178,114.212308,30.570323
14090.0,金银湖,"(114.204948, 30.639308)",0.005954723839884963,114.20079724883,30.635038339506
14103.0,秀湖,"(114.421034, 30.447747)",0.049441633397378094,114.385207,30.413675
14104.0,拦江路,"(114.269012, 30.542917)",0.0026129462551634734,114.26969163037,30.540393987774
14108.0,马池,"(114.225407, 30.655554)",0.013649838130902132,114.236966,30.662814
14119.0,友谊路,"(114.278415, 30.580865)",0.00402273700359503,114.282418,30.580467
14124.0,竹叶山,"(114.287104, 30.625318)",0.004166375001446308,114.29094875778,30.623712846342
14124.0,大花岭,"(114.320107, 30.412329)",0.007575420318372781,114.327159,30.415096
14126.0,杨汊湖,"(114.261081, 30.635814)",0.008173392930726801,114.257025,30.628718
14129.0,宗关,"(114.224975, 30.580306)",0.004947531317468047,114.22968263848,30.581827908696
14129.0,新荣,"(114.332763, 30.657595)",0.00637071766390841,114.32896149353,30.65248279968
14133.0,常码头,"(114.23479, 30.604632)",0.0017379027590775397,114.233631,30.605927
14138.0,常青城,"(114.25506, 30.658775)",0.005091588455480803,114.253443,30.663603
14139.0,昙华林武胜门,"(114.305282, 30.554209)",0.005421221449081573,114.310703,30.55416
14142.0,二雅路,"(114.153009, 30.633044)",0.005999212031598165,114.156912,30.628488
14143.0,五里墩,"(114.241105, 30.553977)",0.004960038104691672,114.238318,30.55808
14145.0,前进村,"(114.253366, 30.520144)",0.004672662303220802,114.248889,30.518806
14145.0,取水楼,"(114.274655, 30.597634)",0.0030642331830318314,114.276721,30.599897
14147.0,七里庙,"(114.231208, 30.556688)",0.002109385929596638,114.22973,30.555183
14148.0,街道口,"(114.353503, 30.526597)",0.004884879937116255,114.349807,30.529791
14150.0,汉口火车站,"(114.254961, 30.615485)",0.00956665720092126,114.245408,30.614974
14152.0,东风公司,"(114.166088, 30.500107)",0.0059445626416147375,114.160823,30.502867
14161.0,玉龙路,"(114.201403, 30.564519)",0.00901396544258114,114.20637,30.572041
14172.0,马池,"(114.225407, 30.655554)",0.011416061545212833,114.22474421873,30.666950805789
14175.0,常青城,"(114.25506, 30.658775)",0.002061597681412047,114.255831,30.660687
14183.0,马池,"(114.225407, 30.655554)",0.010588100585095052,114.216864,30.661809
14184.0,梅苑小区,"(114.326149, 30.530916)",0.0021815849742778896,114.328001,30.532069
14191.0,杨汊湖,"(114.261081, 30.635814)",0.002096799443605129,114.26037479048,30.633839706197
14193.0,硚口路,"(114.250444, 30.571547)",0.009568256385005807,114.25075581944,30.581110174101
14194.0,三角路,"(114.325308, 30.58134)",0.0032967405114743297,114.325151,30.578047
14195.0,金银潭,"(114.242807, 30.650412)",0.009318524346700753,114.236843,30.657572
14199.0,十里铺,"(114.219444, 30.55932)",0.007922401277392084,114.222353,30.566689
14201.0,唐家墩,"(114.271276, 30.617653)",0.004746327949054819,114.271746,30.622376
14206.0,青宜居,"(114.41955, 30.642611)",0.009624614750602518,114.42178483386,30.651972555785
14206.0,藏龙东街,"(114.429655, 30.437026)",0.027628714067068447,114.424176,30.409946
14208.0,赵家条,"(114.297076, 30.617866)",0.00645607946047956,114.297517,30.624307
14211.0,五里墩,"(114.241105, 30.553977)",0.009365359758015852,114.24155411916,30.563331584725
14214.0,文治街,"(114.344226, 30.49999)",0.014581284866559522,114.33269786874,30.508918384961
14216.0,竹叶山,"(114.287104, 30.625318)",0.004747064882643354,114.284145,30.62903
14217.0,江汉路,"(114.292306, 30.579581)",0.005773776926760321,114.29484,30.584769
14227.0,红钢城,"(114.401431, 30.639088)",0.0019930072495619277,114.40342396938,30.639075713943
14229.0,体育中心,"(114.170981, 30.506039)",0.004973287544474137,114.173406,30.501697
14229.0,八铺街,"(114.300559, 30.520002)",0.008191070039740336,114.30842110072,30.52230004279
14234.0,花山新城,"(114.504183, 30.554645)",0.006914097482684699,114.511093,30.554883
14239.0,建港,"(114.259685, 30.526609)",0.005381913115387096,114.26321333611,30.530672967652
14242.0,香港路,"(114.284769, 30.605235)",0.004224733127662266,114.288992,30.605356
14245.0,宝通寺,"(114.341206, 30.530349)",0.005288570506290224,114.346463,30.529772
14247.0,二雅路,"(114.153009, 30.633044)",0.004662251923691129,114.157626,30.633692
14249.0,体育中心,"(114.170981, 30.506039)",0.006115883337671918,114.168106,30.511437
14249.0,江夏客厅,"(114.321746, 30.389156)",0.013907142481472793,114.33293,30.38089
14254.0,王家湾,"(114.210348, 30.562121)",0.010504530927173893,114.209815,30.572612
14255.0,古田四路,"(114.211532, 30.589347)",0.00669754523734005,114.21730050081,30.592750161855
14258.0,五里墩,"(114.241105, 30.553977)",0.005727934357165668,114.241709,30.559673
14263.0,杨汊湖,"(114.261081, 30.635814)",0.005286908377415859,114.26547900775,30.63874809748
14264.0,工人村,"(114.425801, 30.631836)",0.005337548500955917,114.420501,30.631204
14270.0,常青城,"(114.25506, 30.658775)",0.007937106840660445,114.254077,30.666651
14270.0,杨汊湖,"(114.261081, 30.635814)",0.0045565338800524924,114.256536,30.63549
14275.0,五环体育中心,"(114.136902, 30.634026)",0.005033364569081331,114.14040589369,30.630412485382
14279.0,玉龙路,"(114.201403, 30.564519)",0.011853614638584286,114.205279,30.575721
14279.0,青宜居,"(114.41955, 30.642611)",0.012794926275082266,114.42627382792,30.653496783228
14282.0,古田二路,"(114.196667, 30.597536)",0.016381820960842453,114.20631205391,30.61077748757
14285.0,硚口路,"(114.250444, 30.571547)",0.009684941971945617,114.245669,30.563121
14287.0,古田四路,"(114.211532, 30.589347)",0.009445731781588711,114.21728557794,30.596838207498
14292.0,金银湖,"(114.204948, 30.639308)",0.012928680868518677,114.20999,30.627403
14295.0,菱角湖,"(114.27579, 30.604121)",0.00118772766238289,114.276474,30.605092
14295.0,友谊路,"(114.278415, 30.580865)",0.003516546601423522,114.278477,30.577349
14304.0,江汉路,"(114.292306, 30.579581)",0.004803531409287127,114.293973,30.575076
14310.0,新河街,"(114.317111, 30.56256)",0.002270864372878777,114.317203,30.560291
14317.0,大智路,"(114.295038, 30.592581)",0.0028474544772519616,114.294232,30.58985
14318.0,体育中心,"(114.170981, 30.506039)",0.02075061541255718,114.153103,30.516573
14319.0,崇仁路,"(114.261901, 30.573909)",0.004341650953266028,114.266224,30.574311
14321.0,集贤,"(114.112285, 30.550087)",0.027914617962638142,114.117871,30.522737
14321.0,街道口,"(114.353503, 30.526597)",0.0030598341458318527,114.355484,30.524265
14321.0,花山新城,"(114.504183, 30.554645)",0.01399386272621354,114.512488,30.565908
14323.0,瑞安街,"(114.314257, 30.516522)",0.006767829715640233,114.30888251858,30.520635206599
14324.0,汉口火车站,"(114.254961, 30.615485)",0.011730967777626484,114.243423,30.613366
14329.0,金潭路,"(114.28404, 30.6772)",0.03007860768054107,114.295456,30.705028
14330.0,宗关,"(114.224975, 30.580306)",0.009037631603469008,114.219651,30.573003
14334.0,复兴路,"(114.301225, 30.534309)",0.005086519920319406,114.29986789952,30.529406861366
14335.0,青宜居,"(114.41955, 30.642611)",0.01334621825443067,114.4247458168,30.654904292052
14339.0,长港路,"(114.246021, 30.627168)",0.00712019595479082,114.24756488955,30.634118798191
14344.0,园博园,"(114.225873, 30.618327)",0.013168899753977592,114.21443706068,30.611797129205
14345.0,广埠屯,"(114.364207, 30.522437)",0.007078495320333267,114.361437,30.528951
14347.0,谭鑫培公园,"(114.322041, 30.370536)",0.01361861850556536,114.33503,30.366443
14348.0,宗关,"(114.224975, 30.580306)",0.010009040777522401,114.22441235237,30.570312786056
14348.0,八铺街,"(114.300559, 30.520002)",0.0029224986918939934,114.30292055616,30.51828035802
14352.0,佛祖岭,"(114.439777, 30.438671)",0.01563903225906128,114.45538,30.439732
14353.0,常青城,"(114.25506, 30.658775)",0.009669046540382196,114.26175,30.651794
14353.0,秀湖,"(114.421034, 30.447747)",0.04035504242347115,114.380734,30.44564
14354.0,硚口路,"(114.250444, 30.571547)",0.009072012580409032,114.25295206812,30.580265429134
14366.0,古田四路,"(114.211532, 30.589347)",0.015125935475197366,114.219642,30.602115
14366.0,马池,"(114.225407, 30.655554)",0.011459626957276942,114.233564,30.663603
14366.0,常青花园,"(114.242435, 30.640564)",0.006502040679659904,114.246997,30.635931
14366.0,小洪山,"(114.352367, 30.53561)",0.002177132977101531,114.350429,30.534618
14368.0,双墩,"(114.232026, 30.58666)",0.0047712314972156175,114.234851,30.590505
14369.0,大花岭,"(114.320107, 30.412329)",0.013075257932448623,114.32847,30.42238
14372.0,石桥,"(114.265265, 30.630637)",0.006063848612889468,114.268381,30.635839
14373.0,杨汊湖,"(114.261081, 30.635814)",0.001384846437632168,114.26175428534,30.637024159703
14380.0,香港路,"(114.284769, 30.605235)",0.004834636077303761,114.283674,30.609944
14380.0,徐州新村,"(114.322936, 30.631171)",0.0026058987964399758,114.32458119745,30.633191899277
14384.0,江夏客厅,"(114.321746, 30.389156)",0.007597230877102758,114.326592,30.395007
14385.0,三阳路,"(114.301348, 30.598718)",0.00923685314378956,114.308088,30.592402
14387.0,竹叶山,"(114.287104, 30.625318)",0.007170633514554106,114.281776,30.620519
14389.0,取水楼,"(114.274655, 30.597634)",0.00486508509690098,114.279492,30.598156
14389.0,张家湾,"(114.29331, 30.495453)",0.004146002037515341,114.28940407152,30.4940626563
14390.0,司门口黄鹤楼,"(114.302501, 30.546913)",0.0027471056748563567,114.30349197905,30.549475137801
14394.0,汉阳火车站,"(114.252849, 30.551732)",0.007715195021464415,114.25179484768,30.544089160403
14396.0,金银湖,"(114.204948, 30.639308)",0.002978445903488891,114.20362,30.641974
14396.0,常码头,"(114.23479, 30.604632)",0.008968906845316881,114.236859,30.613359
14399.0,十里铺,"(114.219444, 30.55932)",0.006979294018738494,114.220851,30.566156
14403.0,大智路,"(114.295038, 30.592581)",0.005350678928890886,114.290415,30.589887
14408.0,二雅路,"(114.153009, 30.633044)",0.005265969996120399,114.148395,30.630506
14409.0,三眼桥,"(114.275743, 30.610324)",0.0030093695352958463,114.278734,30.609992
14416.0,佛祖岭,"(114.439777, 30.438671)",0.005753657096137985,114.43639452638,30.443325400304
14418.0,园博园,"(114.225873, 30.618327)",0.010869805350531753,114.21687791667,30.612224447727
14419.0,宗关,"(114.224975, 30.580306)",0.009793466597688967,114.230697,30.572358
14419.0,菱角湖,"(114.27579, 30.604121)",0.004329537414189685,114.28011180215,30.60437968977
14422.0,常码头,"(114.23479, 30.604632)",0.013213487238429925,114.222573,30.599598
14426.0,光谷大道,"(114.423817, 30.506535)",0.010964755587272421,114.4327206339,30.512934309999
14428.0,大花岭,"(114.320107, 30.412329)",0.00250740862246417,114.321,30.414672
14429.0,七里庙,"(114.231208, 30.556688)",0.004111736158384276,114.2328697299,30.552927012367
14434.0,长港路,"(114.246021, 30.627168)",0.009651809743990315,114.23727971661,30.623075641752
14436.0,石桥,"(114.265265, 30.630637)",0.005599905072134453,114.26799593186,30.63552585958
14437.0,汉口火车站,"(114.254961, 30.615485)",0.007754734360379982,114.256657,30.623052
14444.0,古田二路,"(114.196667, 30.597536)",0.013841291738856417,114.192201,30.584435
14444.0,古田二路,"(114.196667, 30.597536)",0.00279124801462502,114.19527477602,30.59511674849
14444.0,古田四路,"(114.211532, 30.589347)",0.012224679055098374,114.204315,30.57948
14444.0,马房山,"(114.350438, 30.516234)",0.007946008656941806,114.34539528255,30.522374851268
14448.0,罗家庄,"(114.303976, 30.623628)",0.004640074850055418,114.30861440752,30.623752379631
14453.0,园博园,"(114.225873, 30.618327)",0.0047180233149157,114.222061,30.615547
14453.0,取水楼,"(114.274655, 30.597634)",0.0037695288830296887,114.278207,30.596372
14455.0,长港路,"(114.246021, 30.627168)",0.006234154729913797,114.2484583515,30.632905944132
14463.0,长港路,"(114.246021, 30.627168)",0.0067289421953488195,114.23981695003,30.624562538997
14466.0,宗关,"(114.224975, 30.580306)",0.006337280962684425,114.222014,30.574703
14466.0,太平洋,"(114.240741, 30.574025)",0.008477588936630675,114.23229783074,30.574788155964
14471.0,兴业路,"(114.30422, 30.641133)",0.007069785377524113,114.2972194002,30.64211964468
14473.0,竹叶山,"(114.287104, 30.625318)",0.007490665724757012,114.282896,30.619121
14474.0,兴业路,"(114.30422, 30.641133)",0.0027520785421893813,114.30445440145,30.638390921908
14477.0,王家湾,"(114.210348, 30.562121)",0.008650367680048017,114.211223,30.570727
14477.0,新荣,"(114.332763, 30.657595)",0.005690824087724783,114.33786297944,30.660120012576
14479.0,长港路,"(114.246021, 30.627168)",0.004082530220339998,114.245143,30.631155
14480.0,文治街,"(114.344226, 30.49999)",0.008186490072364617,114.34544404498,30.50808536819
14483.0,兴业路,"(114.30422, 30.641133)",0.005199644699400263,114.300336,30.637676
14488.0,瑞安街,"(114.314257, 30.516522)",0.01327666430822215,114.32740487719,30.514677239704
14493.0,汉正街,"(114.274677, 30.571218)",0.005412343762185489,114.280016,30.57033
14495.0,杨汊湖,"(114.261081, 30.635814)",0.006049663563542121,114.25524667481,30.637413712102
14496.0,园博园,"(114.225873, 30.618327)",0.01337692103167966,114.21250954063,30.618926974961
14497.0,惠济二路,"(114.291463, 30.612937)",0.004690215879892696,114.293156,30.608563
14499.0,竹叶山,"(114.287104, 30.625318)",0.005525383721569751,114.28165388093,30.624409117503
14504.0,珞雄路,"(114.404837, 30.506941)",0.008497160466885492,114.403943,30.515391
14505.0,东风公司,"(114.166088, 30.500107)",0.01030025480268031,114.157868,30.506314
14505.0,仁和路,"(114.38909, 30.605179)",0.009311280470480835,114.38648,30.614117
14507.0,宗关,"(114.224975, 30.580306)",0.011512542204051025,114.218317,30.570914
14509.0,惠济二路,"(114.291463, 30.612937)",0.007316903785059421,114.284754,30.615857
14510.0,园博园,"(114.225873, 30.618327)",0.012261858384082858,114.22119014477,30.60699456699
14510.0,汉西一路,"(114.218822, 30.585491)",0.011230821207729396,114.224455,30.595207
14511.0,马鹦路,"(114.266799, 30.537882)",0.003662441958915024,114.27046136383,30.537858077642
14514.0,杨家湾,"(114.382732, 30.505122)",0.021721833209503574,114.38993953006,30.484630793388
14515.0,二七路,"(114.318749, 30.625032)",0.0010686524224505967,114.319726,30.625465
14525.0,建港,"(114.259685, 30.526609)",0.0033577306134521183,114.26126306836,30.529572790668
14526.0,广埠屯,"(114.364207, 30.522437)",0.010322977283709591,114.371693,30.529545
14526.0,华中科技大学,"(114.414237, 30.50741)",0.01634390332815155,114.415747,30.491136
14529.0,建港,"(114.259685, 30.526609)",0.008727628608812786,114.25700775612,30.534915856586
14531.0,佛祖岭,"(114.439777, 30.438671)",0.010846122118065689,114.450359,30.44105
14533.0,崇仁路,"(114.261901, 30.573909)",0.001913924763409152,114.260863,30.572301
14534.0,六渡桥,"(114.28427, 30.574991)",0.0024830289345089485,114.28178840996,30.574906480399
14536.0,兴业路,"(114.30422, 30.641133)",0.0012321943946605408,114.30322078563,30.640411977345
14542.0,取水楼,"(114.274655, 30.597634)",0.0042070999512704085,114.271192,30.595245
14544.0,石桥,"(114.265265, 30.630637)",0.008285224016285064,114.260764,30.623681
14546.0,光霞,"(114.293047, 30.478528)",0.021169721207424722,114.272937,30.485142
14549.0,街道口,"(114.353503, 30.526597)",0.0055616289879875215,114.357229,30.530726
14550.0,光霞,"(114.293047, 30.478528)",0.014466105339570183,114.28022995876,30.485235582094
14551.0,珞雄路,"(114.404837, 30.506941)",0.004963577036779975,114.409248,30.504665
14555.0,太平洋,"(114.240741, 30.574025)",0.009808772043431264,114.241013,30.56422
14562.0,长港路,"(114.246021, 30.627168)",0.005197377100908588,114.24943259312,30.623247061195
14563.0,花山河,"(114.512443, 30.541243)",0.008955373470714482,114.513698,30.55011
14570.0,百步亭花园路,"(114.315485, 30.654377)",0.007970897072420992,114.32295530871,30.65159676837
14573.0,宝通寺,"(114.341206, 30.530349)",0.00851889796866554,114.34075683276,30.521841951664
14574.0,取水楼,"(114.274655, 30.597634)",0.0036459232026996823,114.278275,30.5972
14575.0,螃蟹岬,"(114.317476, 30.553333)",0.0031676293975098483,114.320456,30.554407
14576.0,沌阳大道,"(114.157139, 30.489376)",0.0034741216156038697,114.159175,30.492191
14580.0,常青城,"(114.25506, 30.658775)",0.005641548493515407,114.25876625123,30.663028324726
14581.0,惠济二路,"(114.291463, 30.612937)",0.0053629710049555345,114.29121,30.60758
14583.0,三眼桥,"(114.275743, 30.610324)",0.00510737711550452,114.280517,30.612139
14586.0,古田四路,"(114.211532, 30.589347)",0.010779085438350208,114.21873899722,30.597362477151
14589.0,汉口火车站,"(114.254961, 30.615485)",0.003953974310669968,114.25615034173,30.619255859199
14598.0,汉口火车站,"(114.254961, 30.615485)",0.0010835464918506157,114.255844,30.616113
14603.0,谌家矶,"(114.37312, 30.683869)",0.008967151164107776,114.37499,30.692639
14605.0,罗家庄,"(114.303976, 30.623628)",0.003676120588842439,114.30477574563,30.620039926769
14607.0,马池,"(114.225407, 30.655554)",0.008296538314263397,114.228565,30.663226
14608.0,常青城,"(114.25506, 30.658775)",0.011431518228125078,114.2641,30.651778
14610.0,常青城,"(114.25506, 30.658775)",0.0034297113581140135,114.257358,30.656229
14611.0,武汉站东广场,"(114.426897, 30.606713)",0.00287901823543984,114.429582,30.605674
14612.0,小东门,"(114.318461, 30.545012)",0.005763325602459833,114.31694,30.539453
14614.0,广埠屯,"(114.364207, 30.522437)",0.013031628294274036,114.370157,30.534031
14615.0,塔子湖,"(114.280364, 30.652594)",0.008501081872326904,114.287636,30.656997
14616.0,文治街,"(114.344226, 30.49999)",0.015930964220659868,114.344961,30.484076
14619.0,佳园路,"(114.430905, 30.500021)",0.015079727377809255,114.44164254199,30.510608887882
14626.0,金银湖,"(114.204948, 30.639308)",0.01157199033768532,114.19338752997,30.639824229659
14627.0,古田四路,"(114.211532, 30.589347)",0.011399526525249669,114.217491,30.599065
14633.0,七里庙,"(114.231208, 30.556688)",0.0037307466852094682,114.23112738167,30.552958124464
14633.0,马鹦路,"(114.266799, 30.537882)",0.0005758923510546365,114.266503,30.538376
14639.0,光霞,"(114.293047, 30.478528)",0.009412291014950514,114.2837268021,30.477214556718
14639.0,竹叶山,"(114.287104, 30.625318)",0.002636240716173446,114.28612143674,30.627764289957
14640.0,光谷广场,"(114.397169, 30.50576)",0.005284216971318601,114.398899,30.500767
14645.0,琴台,"(114.266282, 30.557559)",0.01278030495928744,114.27905452941,30.558004743562
14646.0,建设二路,"(114.376403, 30.624951)",0.009456417133356345,114.384879,30.620758
14650.0,宝通寺,"(114.341206, 30.530349)",0.007410959420403478,114.33416631072,30.528032732664
14655.0,惠济二路,"(114.291463, 30.612937)",0.004544490840567694,114.292404,30.608491
14656.0,常青城,"(114.25506, 30.658775)",0.010501470420848761,114.260965,30.650091
14657.0,汉口火车站,"(114.254961, 30.615485)",0.005285008344969309,114.25759908444,30.620064500376
14660.0,石桥,"(114.265265, 30.630637)",0.0035911613995505444,114.26743426411,30.63349894574
14665.0,园博园,"(114.225873, 30.618327)",0.009722621045786481,114.234221,30.623311
14666.0,珞雄路,"(114.404837, 30.506941)",0.013453059477304963,114.40805121106,30.520004447346
14671.0,工人村,"(114.425801, 30.631836)",0.006836836088126423,114.42224982006,30.625993787343
14676.0,大花岭,"(114.320107, 30.412329)",0.0006015920544740532,114.32048,30.411857
14676.0,工人村,"(114.425801, 30.631836)",0.013374624387681144,114.41376760934,30.625998356063
14677.0,石桥,"(114.265265, 30.630637)",0.004425728623175813,114.26568805681,30.635042462153
14677.0,香港路,"(114.284769, 30.605235)",0.005430191248933743,114.281858,30.609819
14680.0,琴台,"(114.266282, 30.557559)",0.011133216978885353,114.27713468279,30.555075495106
14683.0,杨汊湖,"(114.261081, 30.635814)",0.007101318821181606,114.257804,30.629514
14684.0,杨汊湖,"(114.261081, 30.635814)",0.0008363649626910732,114.26185828609,30.636122759915
14684.0,江夏客厅,"(114.321746, 30.389156)",0.011974861377064291,114.330343,30.38082
14692.0,四新大道,"(114.194631, 30.535228)",0.0018753839606869447,114.193962,30.53698
14702.0,取水楼,"(114.274655, 30.597634)",0.0030638022129417172,114.276465,30.600106
14707.0,宗关,"(114.224975, 30.580306)",0.008774062798953316,114.223408,30.571673
14709.0,苗栗路,"(114.289952, 30.598804)",0.006289397586411642,114.292813,30.604405
14710.0,六渡桥,"(114.28427, 30.574991)",0.006494720086346168,114.28466,30.568508
14724.0,十里铺,"(114.219444, 30.55932)",0.010896863860764069,114.218063,30.570129
14724.0,罗家庄,"(114.303976, 30.623628)",0.0037909453525043885,114.30756616028,30.624845380725
14729.0,罗家庄,"(114.303976, 30.623628)",0.003059029001361262,114.30679334686,30.62243627222
14730.0,四新大道,"(114.194631, 30.535228)",0.013228566437828113,114.20582,30.528171
14731.0,马池,"(114.225407, 30.655554)",0.011214629240414734,114.231229,30.665139
14733.0,竹叶山,"(114.287104, 30.625318)",0.0047337391494783046,114.29156155132,30.626911274165
14738.0,古田四路,"(114.211532, 30.589347)",0.006983500581985386,114.21777218795,30.592482176985
14742.0,金潭路,"(114.28404, 30.6772)",0.03340646022852558,114.292332,30.709561
14746.0,前进村,"(114.253366, 30.520144)",0.01015116274127594,114.243834,30.523635
14747.0,汉口火车站,"(114.254961, 30.615485)",0.0035978695084749107,114.257617,30.617912
14751.0,五环大道,"(114.138907, 30.617699)",0.01022569073776152,114.14516618798,30.625785242446
14752.0,武胜路,"(114.268958, 30.569459)",0.0035128765024420427,114.27014618069,30.572764832417
14757.0,头道街,"(114.313923, 30.617818)",0.00536879659158773,114.31263390277,30.623029737251
14764.0,硚口路,"(114.250444, 30.571547)",0.01096026500592222,114.253404,30.5821
14767.0,洪山广场,"(114.336354, 30.545298)",0.006077594672235625,114.33512,30.551249
14770.0,常青城,"(114.25506, 30.658775)",0.005331127929436061,114.259759,30.656257
14771.0,小洪山,"(114.352367, 30.53561)",0.008182390115357811,114.360019,30.538508
14772.0,宗关,"(114.224975, 30.580306)",0.01035786334144623,114.221032,30.570728
14772.0,堤角,"(114.338273, 30.665863)",0.007762607100704048,114.345683,30.66355
14773.0,小东门,"(114.318461, 30.545012)",0.004442412070028811,114.314113,30.545923
14773.0,大花岭,"(114.320107, 30.412329)",0.015156201931891876,114.332683,30.420788
14774.0,常青花园,"(114.242435, 30.640564)",0.006530798726035117,114.245539,30.634818
14775.0,知音,"(114.091765, 30.556845)",0.019335520163678625,114.090199,30.537573
14775.0,八铺街,"(114.300559, 30.520002)",0.006945401356286088,114.306793,30.51694
14777.0,大花岭,"(114.320107, 30.412329)",0.04945774150357934,114.3695420277,30.410830256882
14778.0,三角湖,"(114.179686, 30.516507)",0.005445549099954441,114.183805,30.520069
14778.0,楚河汉街,"(114.341415, 30.553848)",0.002625603359226128,114.339843,30.551745
14784.0,太平洋,"(114.240741, 30.574025)",0.0063429112691387405,114.23505907349,30.57120573866
14788.0,光谷广场,"(114.397169, 30.50576)",0.004707632101176566,114.394639,30.50179
14791.0,取水楼,"(114.274655, 30.597634)",0.006302283157717201,114.280952,30.597892
14795.0,佛祖岭,"(114.439777, 30.438671)",0.004590649715903768,114.43537936535,30.439988146271
14796.0,二雅路,"(114.153009, 30.633044)",0.004103052856868194,114.14977898157,30.630513777937
14797.0,车城东路,"(114.179988, 30.495551)",0.005110503399863831,114.180527,30.500633
14797.0,武汉东站,"(114.431755, 30.486956)",0.009664970563839073,114.422465,30.489622
14798.0,香港路,"(114.284769, 30.605235)",0.0008386375856056969,114.284152,30.605803
14809.0,七里庙,"(114.231208, 30.556688)",0.009624814699516622,114.234865,30.565591
14818.0,杨汊湖,"(114.261081, 30.635814)",0.002726067235129652,114.26225071134,30.63827636024
14820.0,光谷大道,"(114.423817, 30.506535)",0.004355279126060048,114.41947003623,30.50680400232
14822.0,大花岭,"(114.320107, 30.412329)",0.011900196300907936,114.327911,30.421313
14826.0,利济北路,"(114.270119, 30.577433)",0.0012141140802990106,114.268962,30.577065
14827.0,石桥,"(114.265265, 30.630637)",0.002989191299640495,114.26228126582,30.630456459232
14827.0,街道口,"(114.353503, 30.526597)",0.005507739009792612,114.356486,30.521967
14829.0,惠济二路,"(114.291463, 30.612937)",0.004673686018549651,114.292548,30.608391
14831.0,六渡桥,"(114.28427, 30.574991)",0.0046945399135724,114.279581,30.574763
14833.0,常青城,"(114.25506, 30.658775)",0.010770198234013083,114.261231,30.649948
14833.0,罗家庄,"(114.303976, 30.623628)",0.003457595985645955,114.305647,30.620601
